"year","country","family","species","sci_name","quantity","aquaculture","post","group","year_start"
2006,"PRT","Istiophoridae","SAI","Istiophorus albicans",156,0,1,0,1980
2006,"PRT","Istiophoridae","SPF","Tetrapturus pfluegeri",41,0,1,0,1980
2006,"PRT","Istiophoridae","WHM","Tetrapturus albidus",20,0,1,0,1980
2006,"PRT","Loliginidae","SQC","Loligo spp",6,0,1,0,1980
2006,"PRT","Loliginidae","SQF","Loligo forbesi",472,0,1,0,1980
2006,"PRT","Lophiidae","ANG","Lophius americanus",34,0,1,0,1980
2006,"PRT","Lophiidae","ANK","Lophius budegassa",6,0,1,0,1980
2006,"PRT","Lophiidae","MNZ","Lophius spp",231,0,1,0,1980
2006,"PRT","Lophiidae","MON","Lophius piscatorius",119,0,1,0,1980
2006,"PRT","Merlucciidae","HKE","Merluccius merluccius",2338,0,1,0,1980
2006,"PRT","Merlucciidae","HKM","Merluccius senegalensis",620,0,1,0,1980
2006,"PRT","Merlucciidae","HKX","Merluccius spp",5,0,1,0,1980
2006,"PRT","Mullidae","MUR","Mullus surmuletus",184,0,1,0,1980
2006,"PRT","Mullidae","MUX","Mullus spp",29,0,1,0,1980
2006,"PRT","Nephropidae","LBE","Homarus gammarus",4,0,1,0,1980
2006,"PRT","Nephropidae","NEP","Nephrops norvegicus",318,0,1,0,1980
2006,"PRT","Ommastrephidae","SQI","Illex illecebrosus",17,0,1,0,1980
2006,"PRT","Ommastrephidae","SQU","Loliginidae, Ommastrephidae",95,0,1,0,1980
2006,"PRT","Stromateidae","BLB","Stromateus fiatola",230,0,1,0,1980
2006,"PRT","Stromateidae","BUX","Stromateidae",47,0,1,0,1980
2006,"PRT","Trichiuridae","BSF","Aphanopus carbo",5436,0,1,0,1980
2006,"PRT","Trichiuridae","LHT","Trichiurus lepturus",1,0,1,0,1980
2006,"PRT","Trichiuridae","SFS","Lepidopus caudatus",48,0,1,0,1980
2006,"PRT","Xiphiidae","SWO","Xiphias gladius",3612,0,1,0,1980
2006,"PSE","Loliginidae","SQC","Loligo spp",73,0,1,0,1980
2006,"PSE","Mullidae","MUX","Mullus spp",31,0,1,0,1980
2006,"PSE","Synodontidae","LIX","Synodontidae",13,0,1,0,1980
2006,"PYF","Istiophoridae","BLM","Makaira indica",2,0,1,0,1980
2006,"PYF","Istiophoridae","BUM","Makaira nigricans",454,0,1,0,1980
2006,"PYF","Istiophoridae","MLS","Tetrapturus audax",124,0,1,0,1980
2006,"PYF","Istiophoridae","SFA","Istiophorus platypterus",8,0,1,0,1980
2006,"PYF","Istiophoridae","SSP","Tetrapturus angustirostris",17,0,1,0,1980
2006,"PYF","Xiphiidae","SWO","Xiphias gladius",83,0,1,0,1980
2006,"QAT","Haemulidae","GRX","Haemulidae (=Pomadasyidae)",1031,0,1,0,1980
2006,"QAT","Mullidae","MUM","Mullidae",79,0,1,0,1980
2006,"QAT","Nemipteridae","THD","Nemipteridae",28,0,1,0,1980
2006,"REU","Istiophoridae","BIL","Istiophoridae",103,0,1,0,1980
2006,"REU","Istiophoridae","SFA","Istiophorus platypterus",26,0,1,0,1980
2006,"REU","Mullidae","MUM","Mullidae",3,0,1,0,1980
2006,"REU","Xiphiidae","SWO","Xiphias gladius",908,0,1,0,1980
2006,"RUS","Ammodytidae","PAS","Ammodytes personatus",835,0,1,0,1980
2006,"RUS","Haemulidae","GRX","Haemulidae (=Pomadasyidae)",3,0,1,0,1980
2006,"RUS","Lithodidae","KAQ","Lithodes aequispina",1710,0,1,0,1980
2006,"RUS","Lithodidae","KCD","Paralithodes camtschaticus",14820,0,1,0,1980
2006,"RUS","Lithodidae","KCI","Paralithodes platypus",4587,0,1,0,1980
2006,"RUS","Lithodidae","KCY","Paralithodes brevipes",363,0,1,0,1980
2006,"RUS","Lophiidae","MON","Lophius piscatorius",1,0,1,0,1980
2006,"RUS","Merlucciidae","HKX","Merluccius spp",9,0,1,0,1980
2006,"RUS","Mullidae","MUX","Mullus spp",136,0,1,0,1980
2006,"RUS","Ommastrephidae","OFJ","Ommastrephes bartrami",46,0,1,0,1980
2006,"RUS","Ommastrephidae","SQJ","Todarodes pacificus",686,0,1,0,1980
2006,"RUS","Ommastrephidae","SQU","Loliginidae, Ommastrephidae",82306,0,1,0,1980
2006,"RUS","Pandalidae","DUJ","Pandalus goniurus",41,0,1,0,1980
2006,"RUS","Pandalidae","DUK","Pandalus kessleri",24,0,1,0,1980
2006,"RUS","Pandalidae","NDJ","Pandalopsis japonica",2,0,1,0,1980
2006,"RUS","Pandalidae","PRA","Pandalus borealis",7657,0,1,0,1980
2006,"RUS","Pandalidae","PYX","Pandalus hypsinotus",376,0,1,0,1980
2006,"RUS","Scomberesocidae","SAP","Cololabis saira",76920,0,1,0,1980
2006,"RUS","Trichiuridae","LHT","Trichiurus lepturus",1426,0,1,0,1980
2006,"SAU","Ariidae","AUX","Arius thalassinus",562,0,1,0,1980
2006,"SAU","Haemulidae","GQT","Plectorhinchus gaterinus",293,0,1,0,1980
2006,"SAU","Haemulidae","GRL","Pomadasys argenteus",172,0,1,0,1980
2006,"SAU","Haemulidae","GRX","Haemulidae (=Pomadasyidae)",24,0,1,0,1980
2006,"SAU","Haemulidae","PKF","Plectorhinchus schotaf",195,0,1,0,1980
2006,"SAU","Haemulidae","PKP","Plectorhinchus pictus",45,0,1,0,1980
2006,"SAU","Istiophoridae","SFA","Istiophorus platypterus",18,0,1,0,1980
2006,"SAU","Mullidae","MUV","Mulloidichthys flavolineatus",261,0,1,0,1980
2006,"SAU","Nemipteridae","NNZ","Nemipterus randalli",6,0,1,0,1980
2006,"SAU","Nemipteridae","NWS","Scolopsis taeniata",724,0,1,0,1980
2006,"SAU","Ommastrephidae","SQU","Loliginidae, Ommastrephidae",352,0,1,0,1980
2006,"SAU","Stromateidae","SIP","Pampus argenteus",2,0,1,0,1980
2006,"SAU","Synodontidae","LIX","Synodontidae",130,0,1,0,1980
2006,"SEN","Ariidae","CAX","Ariidae",11700,0,1,0,1980
2006,"SEN","Haemulidae","GRB","Brachydeuterus auritus",1402,0,1,0,1980
2006,"SEN","Haemulidae","GRX","Haemulidae (=Pomadasyidae)",4212,0,1,0,1980
2006,"SEN","Istiophoridae","BUM","Makaira nigricans",7,0,1,0,1980
2006,"SEN","Istiophoridae","MLS","Tetrapturus audax",2,0,1,0,1980
2006,"SEN","Istiophoridae","SAI","Istiophorus albicans",255,0,1,0,1980
2006,"SEN","Istiophoridae","SFA","Istiophorus platypterus",11,0,1,0,1980
2006,"SEN","Istiophoridae","SSP","Tetrapturus angustirostris",1,0,1,0,1980
2006,"SEN","Merlucciidae","HKM","Merluccius senegalensis",152,0,1,0,1980
2006,"SEN","Mullidae","GOA","Pseudupeneus prayensis",308,0,1,0,1980
2006,"SEN","Ommastrephidae","SQU","Loliginidae, Ommastrephidae",28,0,1,0,1980
2006,"SEN","Stromateidae","BLB","Stromateus fiatola",73,0,1,0,1980
2006,"SEN","Trichiuridae","LHT","Trichiurus lepturus",691,0,1,0,1980
2006,"SEN","Xiphiidae","SWO","Xiphias gladius",675,0,1,0,1980
2006,"SGP","Ariidae","CAX","Ariidae",82,0,1,0,1980
2006,"SGP","Haemulidae","GRX","Haemulidae (=Pomadasyidae)",37,0,1,0,1980
2006,"SGP","Leiognathidae","POY","Leiognathus spp",47,0,1,0,1980
2006,"SGP","Loliginidae","SQC","Loligo spp",224,0,1,0,1980
2006,"SGP","Mullidae","GOX","Upeneus spp",4,0,1,0,1980
2006,"SGP","Nemipteridae","THB","Nemipterus spp",29,0,1,0,1980
2006,"SGP","Stromateidae","BUX","Stromateidae",94,0,1,0,1980
2006,"SGP","Synodontidae","LIX","Synodontidae",18,0,1,0,1980
2006,"SGP","Trichiuridae","LHT","Trichiurus lepturus",74,0,1,0,1980
2006,"SHN","Istiophoridae","BIL","Istiophoridae",2,0,1,0,1980
2006,"SLB","Istiophoridae","BLM","Makaira indica",3,0,1,0,1980
2006,"SLB","Istiophoridae","BUM","Makaira nigricans",5,0,1,0,1980
2006,"SLE","Ariidae","CAX","Ariidae",3236,0,1,0,1980
2006,"SLE","Haemulidae","GRB","Brachydeuterus auritus",188,0,1,0,1980
2006,"SLE","Haemulidae","GRX","Haemulidae (=Pomadasyidae)",1937,0,1,0,1980
2006,"SLE","Mullidae","GOA","Pseudupeneus prayensis",333,0,1,0,1980
2006,"SLE","Trichiuridae","LHT","Trichiurus lepturus",333,0,1,0,1980
2006,"SLV","Ariidae","CAX","Ariidae",1016,0,1,0,1980
2006,"SLV","Ommastrephidae","SQU","Loliginidae, Ommastrephidae",12,0,1,0,1980
2006,"SPM","Nephropidae","LBA","Homarus americanus",8,0,1,0,1980
2006,"SPM","Ommastrephidae","SQI","Illex illecebrosus",5,0,1,0,1980
2006,"STP","Haemulidae","GRX","Haemulidae (=Pomadasyidae)",38,0,1,0,1980
2006,"STP","Istiophoridae","BUM","Makaira nigricans",26,0,1,0,1980
2006,"STP","Istiophoridae","SAI","Istiophorus albicans",292,0,1,0,1980
2006,"STP","Istiophoridae","WHM","Tetrapturus albidus",28,0,1,0,1980
2006,"STP","Xiphiidae","SWO","Xiphias gladius",138,0,1,0,1980
2006,"SVN","Merlucciidae","HKE","Merluccius merluccius",3,0,1,0,1980
2006,"SVN","Mullidae","MUX","Mullus spp",2,0,1,0,1980
2006,"SVN","Ommastrephidae","SQU","Loliginidae, Ommastrephidae",8,0,1,0,1980
2006,"SVN","Squillidae","MTS","Squilla mantis",3,0,1,0,1980
2006,"SWE","Ammodytidae","SAN","Ammodytes spp",32767,0,1,0,1980
2006,"SWE","Lophiidae","MON","Lophius piscatorius",64,0,1,0,1980
2006,"SWE","Merlucciidae","HKE","Merluccius merluccius",61,0,1,0,1980
2006,"SWE","Nephropidae","LBE","Homarus gammarus",22,0,1,0,1980
2006,"SWE","Nephropidae","NEP","Nephrops norvegicus",1152,0,1,0,1980
2006,"SWE","Ommastrephidae","SQU","Loliginidae, Ommastrephidae",10,0,1,0,1980
2006,"SWE","Pandalidae","PRA","Pandalus borealis",2394,0,1,0,1980
2006,"SYC","Istiophoridae","BIL","Istiophoridae",162,0,1,0,1980
2006,"SYC","Istiophoridae","BLM","Makaira indica",1,0,1,0,1980
2006,"SYC","Istiophoridae","SFA","Istiophorus platypterus",6,0,1,0,1980
2006,"SYC","Xiphiidae","SWO","Xiphias gladius",883,0,1,0,1980
2006,"SYR","Merlucciidae","HKE","Merluccius merluccius",62,0,1,0,1980
2006,"SYR","Mullidae","MUX","Mullus spp",85,0,1,0,1980
2006,"SYR","Synodontidae","LIX","Synodontidae",64,0,1,0,1980
2006,"TCA","Istiophoridae","BUM","Makaira nigricans",2,0,1,0,1980
2006,"TGO","Haemulidae","BUR","Pomadasys jubelini",2,0,1,0,1980
2006,"TGO","Haemulidae","GRB","Brachydeuterus auritus",830,0,1,0,1980
2006,"TGO","Istiophoridae","SAI","Istiophorus albicans",31,0,1,0,1980
2006,"TGO","Trichiuridae","LHT","Trichiurus lepturus",16,0,1,0,1980
2006,"TGO","Xiphiidae","SWO","Xiphias gladius",2,0,1,0,1980
2006,"THA","Ariidae","CAX","Ariidae",9279,0,1,0,1980
2006,"THA","Istiophoridae","BLM","Makaira indica",1,0,1,0,1980
2006,"THA","Istiophoridae","BUM","Makaira nigricans",5,0,1,0,1980
2006,"THA","Istiophoridae","MLS","Tetrapturus audax",1,0,1,0,1980
2006,"THA","Loliginidae","SQC","Loligo spp",76202,0,1,0,1980
2006,"THA","Loliginidae","UHL","Sepioteuthis lessoniana",5755,0,1,0,1980
2006,"THA","Nemipteridae","MOB","Scolopsis spp",6,0,1,0,1980
2006,"THA","Nemipteridae","THB","Nemipterus spp",96583,0,1,0,1980
2006,"THA","Stromateidae","SIP","Pampus argenteus",1581,0,1,0,1980
2006,"THA","Synodontidae","LIX","Synodontidae",45789,0,1,0,1980
2006,"THA","Trichiuridae","LHT","Trichiurus lepturus",14606,0,1,0,1980
2006,"THA","Xiphiidae","SWO","Xiphias gladius",2,0,1,0,1980
2006,"TON","Istiophoridae","BLM","Makaira indica",7,0,1,0,1980
2006,"TON","Istiophoridae","BUM","Makaira nigricans",18,0,1,0,1980
2006,"TON","Istiophoridae","MLS","Tetrapturus audax",24,0,1,0,1980
2006,"TON","Xiphiidae","SWO","Xiphias gladius",21,0,1,0,1980
2006,"TTO","Istiophoridae","BUM","Makaira nigricans",14,0,1,0,1980
2006,"TTO","Istiophoridae","SAI","Istiophorus albicans",17,0,1,0,1980
2006,"TTO","Istiophoridae","WHM","Tetrapturus albidus",5,0,1,0,1980
2006,"TTO","Ommastrephidae","SQU","Loliginidae, Ommastrephidae",2,0,1,0,1980
2006,"TTO","Xiphiidae","SWO","Xiphias gladius",19,0,1,0,1980
2006,"TUN","Loliginidae","SQC","Loligo spp",263,0,1,0,1980
2006,"TUN","Lophiidae","MNZ","Lophius spp",36,0,1,0,1980
2006,"TUN","Merlucciidae","HKE","Merluccius merluccius",1336,0,1,0,1980
2006,"TUN","Mullidae","MUR","Mullus surmuletus",1666,0,1,0,1980
2006,"TUN","Mullidae","MUT","Mullus barbatus",2236,0,1,0,1980
2006,"TUN","Nephropidae","NEP","Nephrops norvegicus",1,0,1,0,1980
2006,"TUN","Trichiuridae","SFS","Lepidopus caudatus",393,0,1,0,1980
2006,"TUN","Xiphiidae","SWO","Xiphias gladius",949,0,1,0,1980
2006,"TUR","Loliginidae","SQC","Loligo spp",972,0,1,0,1980
2006,"TUR","Mullidae","MUR","Mullus surmuletus",1256,0,1,0,1980
2006,"TUR","Mullidae","MUT","Mullus barbatus",2617,0,1,0,1980
2006,"TUR","Nephropidae","LBE","Homarus gammarus",18,0,1,0,1980
2006,"TUR","Synodontidae","LIX","Synodontidae",289,0,1,0,1980
2006,"TUR","Xiphiidae","SWO","Xiphias gladius",410,0,1,0,1980
2006,"TWN","Ariidae","CAX","Ariidae",214,0,1,0,1980
2006,"TWN","Istiophoridae","BIL","Istiophoridae",12,0,1,0,1980
2006,"TWN","Istiophoridae","BLM","Makaira indica",3180,0,1,0,1980
2006,"TWN","Istiophoridae","BUM","Makaira nigricans",17445,0,1,0,1980
2006,"TWN","Istiophoridae","MLS","Tetrapturus audax",3229,0,1,0,1980
2006,"TWN","Istiophoridae","SAI","Istiophorus albicans",95,0,1,0,1980
2006,"TWN","Istiophoridae","SFA","Istiophorus platypterus",4651,0,1,0,1980
2006,"TWN","Istiophoridae","WHM","Tetrapturus albidus",44,0,1,0,1980
2006,"TWN","Loliginidae","SQC","Loligo spp",487,0,1,0,1980
2006,"TWN","Mullidae","GOX","Upeneus spp",269,0,1,0,1980
2006,"TWN","Nemipteridae","THG","Nemipterus virgatus",2670,0,1,0,1980
2006,"TWN","Ommastrephidae","GIS","Dosidicus gigas",18349,0,1,0,1980
2006,"TWN","Ommastrephidae","SQA","Illex argentinus",125929,0,1,0,1980
2006,"TWN","Ommastrephidae","TSQ","Nototodarus sloanii",3304,0,1,0,1980
2006,"TWN","Scomberesocidae","SAP","Cololabis saira",60649,0,1,0,1980
2006,"TWN","Stromateidae","BUX","Stromateidae",163,0,1,0,1980
2006,"TWN","Stromateidae","SIP","Pampus argenteus",919,0,1,0,1980
2006,"TWN","Synodontidae","LIG","Saurida tumbil",1810,0,1,0,1980
2006,"TWN","Trichiuridae","LHT","Trichiurus lepturus",9138,0,1,0,1980
2006,"TWN","Xiphiidae","SWO","Xiphias gladius",16467,0,1,0,1980
2006,"TZA","Ariidae","CAX","Ariidae",891,0,1,0,1980
2006,"TZA","Istiophoridae","BIL","Istiophoridae",19,0,1,0,1980
2006,"TZA","Istiophoridae","BLM","Makaira indica",3,0,1,0,1980
2006,"TZA","Istiophoridae","BUM","Makaira nigricans",25,0,1,0,1980
2006,"TZA","Istiophoridae","MLS","Tetrapturus audax",14,0,1,0,1980
2006,"TZA","Istiophoridae","SFA","Istiophorus platypterus",871,0,1,0,1980
2006,"TZA","Istiophoridae","SSP","Tetrapturus angustirostris",1,0,1,0,1980
2006,"TZA","Nemipteridae","THB","Nemipterus spp",616,0,1,0,1980
2006,"TZA","Xiphiidae","SWO","Xiphias gladius",579,0,1,0,1980
2006,"UKR","Ariidae","CAX","Ariidae",17,0,1,0,1980
2006,"UKR","Euphausiidae","KRI","Euphausia superba",15206,0,1,0,1980
2006,"UKR","Haemulidae","GRX","Haemulidae (=Pomadasyidae)",9,0,1,0,1980
2006,"UKR","Merlucciidae","GRN","Macruronus novaezelandiae",7475,0,1,0,1980
2006,"UKR","Merlucciidae","HKM","Merluccius senegalensis",35,0,1,0,1980
2006,"UKR","Merlucciidae","HKN","Merluccius australis",830,0,1,0,1980
2006,"UKR","Mullidae","MUT","Mullus barbatus",72,0,1,0,1980
2006,"UKR","Ommastrephidae","TSQ","Nototodarus sloanii",12935,0,1,0,1980
2006,"UKR","Pandalidae","PRA","Pandalus borealis",401,0,1,0,1980
2006,"UKR","Trichiuridae","BEH","Benthodesmus spp",39,0,1,0,1980
2006,"UKR","Trichiuridae","LHT","Trichiurus lepturus",44,0,1,0,1980
2006,"UKR","Trichiuridae","SFS","Lepidopus caudatus",934,0,1,0,1980
2006,"URY","Ariidae","CAX","Ariidae",149,0,1,0,1980
2006,"URY","Istiophoridae","BIL","Istiophoridae",5,0,1,0,1980
2006,"URY","Istiophoridae","BUM","Makaira nigricans",8,0,1,0,1980
2006,"URY","Istiophoridae","WHM","Tetrapturus albidus",9,0,1,0,1980
2006,"URY","Merlucciidae","GRM","Macruronus magellanicus",1477,0,1,0,1980
2006,"URY","Merlucciidae","HKP","Merluccius hubbsi",31231,0,1,0,1980
2006,"URY","Ommastrephidae","SQA","Illex argentinus",16277,0,1,0,1980
2006,"URY","Trichiuridae","LHT","Trichiurus lepturus",21,0,1,0,1980
2006,"URY","Xiphiidae","SWO","Xiphias gladius",754,0,1,0,1980
2006,"USA","Ammodytidae","SAN","Ammodytes spp",2,0,1,0,1980
2006,"USA","Arcticidae","CLQ","Arctica islandica",119307,0,1,0,1980
2006,"USA","Ariidae","CAX","Ariidae",4,0,1,0,1980
2006,"USA","Haemulidae","GRX","Haemulidae (=Pomadasyidae)",124,0,1,0,1980
2006,"USA","Haemulidae","HLU","Haemulon album",15,0,1,0,1980
2006,"USA","Haemulidae","PIG","Orthopristis chrysoptera",1,0,1,0,1980
2006,"USA","Istiophoridae","BIL","Istiophoridae",165,0,1,0,1980
2006,"USA","Istiophoridae","BLM","Makaira indica",4,0,1,0,1980
2006,"USA","Istiophoridae","BUM","Makaira nigricans",443,0,1,0,1980
2006,"USA","Istiophoridae","MLS","Tetrapturus audax",676,0,1,0,1980
2006,"USA","Istiophoridae","SFA","Istiophorus platypterus",8,0,1,0,1980
2006,"USA","Lithodidae","KCS","Paralithodes spp",9816,0,1,0,1980
2006,"USA","Loliginidae","SQL","Loligo pealeii",15899,0,1,0,1980
2006,"USA","Loliginidae","SQO","Loligo opalescens",49180,0,1,0,1980
2006,"USA","Lophiidae","ANG","Lophius americanus",14582,0,1,0,1980
2006,"USA","Merlucciidae","HKS","Merluccius bilinearis",5564,0,1,0,1980
2006,"USA","Merlucciidae","HOF","Merluccius albidus",37,0,1,0,1980
2006,"USA","Merlucciidae","NHA","Merluccius productus",258772,0,1,0,1980
2006,"USA","Mullidae","MUM","Mullidae",14,0,1,0,1980
2006,"USA","Nephropidae","LBA","Homarus americanus",42010,0,1,0,1980
2006,"USA","Ommastrephidae","GIS","Dosidicus gigas",24,0,1,0,1980
2006,"USA","Ommastrephidae","SQI","Illex illecebrosus",13837,0,1,0,1980
2006,"USA","Ommastrephidae","SQU","Loliginidae, Ommastrephidae",2269,0,1,0,1980
2006,"USA","Pandalidae","PJK","Pandalus jordani",8522,0,1,0,1980
2006,"USA","Pandalidae","PRA","Pandalus borealis",2072,0,1,0,1980
2006,"USA","Stromateidae","BUX","Stromateidae",1143,0,1,0,1980
2006,"USA","Stromateidae","ERP","Peprilus paru",18,0,1,0,1980
2006,"USA","Trichiuridae","LHT","Trichiurus lepturus",17,0,1,0,1980
2006,"USA","Xiphiidae","SWO","Xiphias gladius",3129,0,1,0,1980
2006,"VCT","Istiophoridae","BIL","Istiophoridae",1,0,1,0,1980
2006,"VCT","Istiophoridae","SAI","Istiophorus albicans",61,0,1,0,1980
2006,"VCT","Istiophoridae","SPF","Tetrapturus pfluegeri",134,0,1,0,1980
2006,"VCT","Merlucciidae","HKX","Merluccius spp",40,0,1,0,1980
2006,"VCT","Trichiuridae","LHT","Trichiurus lepturus",4,0,1,0,1980
2006,"VEN","Ariidae","CAX","Ariidae",8650,0,1,0,1980
2006,"VEN","Haemulidae","GRX","Haemulidae (=Pomadasyidae)",4180,0,1,0,1980
2006,"VEN","Istiophoridae","BUM","Makaira nigricans",172,0,1,0,1980
2006,"VEN","Istiophoridae","SAI","Istiophorus albicans",1042,0,1,0,1980
2006,"VEN","Istiophoridae","SPF","Tetrapturus pfluegeri",5,0,1,0,1980
2006,"VEN","Istiophoridae","WHM","Tetrapturus albidus",190,0,1,0,1980
2006,"VEN","Loliginidae","SQC","Loligo spp",49,0,1,0,1980
2006,"VEN","Stromateidae","BTG","Peprilus spp",1134,0,1,0,1980
2006,"VEN","Trichiuridae","LHT","Trichiurus lepturus",5200,0,1,0,1980
2006,"VEN","Xiphiidae","SWO","Xiphias gladius",22,0,1,0,1980
2006,"VGB","Istiophoridae","BIL","Istiophoridae",3,0,1,0,1980
2006,"VGB","Xiphiidae","SWO","Xiphias gladius",7,0,1,0,1980
2006,"VIR","Haemulidae","GRX","Haemulidae (=Pomadasyidae)",40,0,1,0,1980
2006,"VIR","Mullidae","MUM","Mullidae",3,0,1,0,1980
2006,"VNM","Istiophoridae","BLM","Makaira indica",237,0,1,0,1980
2006,"VNM","Istiophoridae","BUM","Makaira nigricans",505,0,1,0,1980
2006,"VNM","Xiphiidae","SWO","Xiphias gladius",395,0,1,0,1980
2006,"VUT","Istiophoridae","BLM","Makaira indica",60,0,1,0,1980
2006,"VUT","Istiophoridae","BUM","Makaira nigricans",148,0,1,0,1980
2006,"VUT","Istiophoridae","MLS","Tetrapturus audax",97,0,1,0,1980
2006,"VUT","Xiphiidae","SWO","Xiphias gladius",243,0,1,0,1980
2006,"WSM","Istiophoridae","BLM","Makaira indica",3,0,1,0,1980
2006,"WSM","Istiophoridae","BUM","Makaira nigricans",20,0,1,0,1980
2006,"WSM","Istiophoridae","MLS","Tetrapturus audax",7,0,1,0,1980
2006,"WSM","Xiphiidae","SWO","Xiphias gladius",3,0,1,0,1980
2006,"YEM","Ariidae","CAX","Ariidae",1750,0,1,0,1980
2006,"YEM","Haemulidae","GRX","Haemulidae (=Pomadasyidae)",1380,0,1,0,1980
2006,"YEM","Istiophoridae","SFA","Istiophorus platypterus",612,0,1,0,1980
2006,"YEM","Nemipteridae","THD","Nemipteridae",2650,0,1,0,1980
2006,"ZAF","Haemulidae","GRX","Haemulidae (=Pomadasyidae)",1,0,1,0,1980
2006,"ZAF","Istiophoridae","BIL","Istiophoridae",2,0,1,0,1980
2006,"ZAF","Istiophoridae","BLM","Makaira indica",3,0,1,0,1980
2006,"ZAF","Istiophoridae","BUM","Makaira nigricans",3,0,1,0,1980
2006,"ZAF","Loliginidae","CHO","Loligo reynaudii",6777,0,1,0,1980
2006,"ZAF","Lophiidae","MVO","Lophius vomerinus",7399,0,1,0,1980
2006,"ZAF","Merlucciidae","HKC","Merluccius capensis, M.paradoxus",132948,0,1,0,1980
2006,"ZAF","Ommastrephidae","SQU","Loliginidae, Ommastrephidae",90,0,1,0,1980
2006,"ZAF","Trichiuridae","SFS","Lepidopus caudatus",8507,0,1,0,1980
2006,"ZAF","Xiphiidae","SWO","Xiphias gladius",402,0,1,0,1980
2007,"AGO","Ariidae","CAX","Ariidae",5404,0,1,0,1980
2007,"AGO","Haemulidae","GRB","Brachydeuterus auritus",3168,0,1,0,1980
2007,"AGO","Haemulidae","GRX","Haemulidae (=Pomadasyidae)",955,0,1,0,1980
2007,"AGO","Merlucciidae","HKK","Merluccius capensis",5876,0,1,0,1980
2007,"AGO","Ommastrephidae","SQU","Loliginidae, Ommastrephidae",19,0,1,0,1980
2007,"ALB","Loliginidae","SQC","Loligo spp",81,0,1,0,1980
2007,"ALB","Lophiidae","MNZ","Lophius spp",21,0,1,0,1980
2007,"ALB","Merlucciidae","HKE","Merluccius merluccius",275,0,1,0,1980
2007,"ALB","Mullidae","MUX","Mullus spp",154,0,1,0,1980
2007,"ALB","Trichiuridae","SFS","Lepidopus caudatus",2,0,1,0,1980
2007,"ALB","Xiphiidae","SWO","Xiphias gladius",20,0,1,0,1980
2007,"ARE","Ariidae","CAX","Ariidae",491,0,1,0,1980
2007,"ARE","Haemulidae","GRX","Haemulidae (=Pomadasyidae)",1573,0,1,0,1980
2007,"ARE","Istiophoridae","BIL","Istiophoridae",450,0,1,0,1980
2007,"ARE","Mullidae","MUM","Mullidae",176,0,1,0,1980
2007,"ARE","Nemipteridae","THD","Nemipteridae",722,0,1,0,1980
2007,"ARG","Ariidae","CAX","Ariidae",61,0,1,0,1980
2007,"ARG","Lithodidae","KCR","Lithodes santolla",533,0,1,0,1980
2007,"ARG","Lithodidae","PAG","Paralomis granulosa",29,0,1,0,1980
2007,"ARG","Loliginidae","SQP","Loligo gahi",238,0,1,0,1980
2007,"ARG","Merlucciidae","GRM","Macruronus magellanicus",98782,0,1,0,1980
2007,"ARG","Merlucciidae","HKN","Merluccius australis",2871,0,1,0,1980
2007,"ARG","Merlucciidae","HKP","Merluccius hubbsi",301691,0,1,0,1980
2007,"ARG","Mullidae","MWU","Mullus argentinae",350,0,1,0,1980
2007,"ARG","Ommastrephidae","SQA","Illex argentinus",233062,0,1,0,1980
2007,"ARG","Stromateidae","ERP","Peprilus paru",1210,0,1,0,1980
2007,"ARG","Stromateidae","TMB","Stromateus brasiliensis",1162,0,1,0,1980
2007,"ARG","Trichiuridae","LHT","Trichiurus lepturus",399,0,1,0,1980
2007,"ASM","Istiophoridae","BUM","Makaira nigricans",38,0,1,0,1980
2007,"ASM","Istiophoridae","MLS","Tetrapturus audax",1,0,1,0,1980
2007,"ASM","Istiophoridae","SFA","Istiophorus platypterus",1,0,1,0,1980
2007,"ASM","Xiphiidae","SWO","Xiphias gladius",13,0,1,0,1980
2007,"ATG","Haemulidae","GRX","Haemulidae (=Pomadasyidae)",322,0,1,0,1980
2007,"AUS","Istiophoridae","BLM","Makaira indica",26,0,1,0,1980
2007,"AUS","Istiophoridae","BUM","Makaira nigricans",28,0,1,0,1980
2007,"AUS","Istiophoridae","MLS","Tetrapturus audax",382,0,1,0,1980
2007,"AUS","Istiophoridae","SFA","Istiophorus platypterus",4,0,1,0,1980
2007,"AUS","Istiophoridae","SSP","Tetrapturus angustirostris",34,0,1,0,1980
2007,"AUS","Merlucciidae","GRN","Macruronus novaezelandiae",3867,0,1,0,1980
2007,"AUS","Nephropidae","MWF","Metanephrops spp",51,0,1,0,1980
2007,"AUS","Ommastrephidae","SQU","Loliginidae, Ommastrephidae",3488,0,1,0,1980
2007,"AUS","Xiphiidae","SWO","Xiphias gladius",1518,0,1,0,1980
2007,"BEL","Loliginidae","SQC","Loligo spp",145,0,1,0,1980
2007,"BEL","Lophiidae","MNZ","Lophius spp",1363,0,1,0,1980
2007,"BEL","Merlucciidae","HKE","Merluccius merluccius",79,0,1,0,1980
2007,"BEL","Mullidae","MUR","Mullus surmuletus",56,0,1,0,1980
2007,"BEL","Nephropidae","LBE","Homarus gammarus",2,0,1,0,1980
2007,"BEL","Nephropidae","NEP","Nephrops norvegicus",215,0,1,0,1980
2007,"BEN","Ariidae","CAX","Ariidae",8,0,1,0,1980
2007,"BEN","Haemulidae","GRX","Haemulidae (=Pomadasyidae)",200,0,1,0,1980
